user_id,date,region,tenure_days,subscription_tier,login_count,session_duration_minutes,api_calls,feature_usage_score,resource_consumption_mb,cpu_usage_percent,support_tickets_created,login_avg_7d,session_avg_7d,login_trend_7d,engagement_score,inactivity_days,usage_drop_pct,volatility_score,resource_efficiency
user_00022,2025-01-12,US,614,Basic,3,39.5,42,0.638,334.7,36.7,0,4.0,54.79,0.0,88.34,0,-3.64,0.953,0.1255
user_00022,2025-01-13,US,615,Basic,4,49.1,42,0.737,331.1,45.3,0,3.86,52.27,-1.0,89.84,0,2.44,0.913,0.1268
user_00022,2025-01-14,US,616,Basic,5,77.7,64,0.664,540.8,42.8,0,4.0,56.09,1.0,144.4,0,-1.83,0.917,0.1183
user_00022,2025-01-15,US,617,Basic,6,50.3,54,0.623,355.3,47.0,0,4.29,55.77,2.0,99.12,0,-1.97,1.051,0.152
user_00022,2025-01-16,US,618,Basic,6,67.2,75,0.606,579.7,65.2,0,4.43,54.51,1.0,153.68,0,0.07,1.151,0.1294
user_00022,2025-01-17,US,619,Basic,4,57.1,68,0.672,445.1,31.6,0,4.29,54.81,-1.0,122.04,0,-3.09,1.139,0.1528
user_00022,2025-01-18,US,620,Basic,3,59.2,57,0.71,443.7,24.0,0,4.43,57.16,1.0,118.58,0,-4.71,1.188,0.1285
user_00022,2025-01-19,US,621,Basic,4,39.3,45,0.675,306.4,22.4,0,4.57,57.13,1.0,83.84,0,-2.74,1.139,0.1469
user_00022,2025-01-20,US,622,Basic,6,55.1,58,0.754,438.8,52.8,0,4.86,57.99,2.0,117.98,0,-8.04,1.216,0.1322
user_00022,2025-01-21,US,623,Basic,5,66.8,61,0.637,465.4,55.2,0,4.86,56.43,0.0,126.24,0,-3.48,1.222,0.1311
user_00022,2025-01-22,US,624,Basic,5,69.0,59,0.642,520.7,43.4,0,4.71,59.1,-1.0,137.14,0,-6.69,1.225,0.1133
user_00022,2025-01-23,US,625,Basic,4,53.5,47,0.742,332.6,45.4,0,4.43,57.14,-2.0,92.52,0,-2.82,1.222,0.1413
user_00022,2025-01-24,US,626,Basic,4,77.7,69,0.646,570.1,44.0,0,4.43,60.09,0.0,151.46,0,-3.37,1.216,0.121
user_00022,2025-01-25,US,627,Basic,4,32.0,29,0.709,219.7,35.0,0,4.57,56.2,1.0,60.24,0,2.94,1.019,0.132
user_00022,2025-01-26,US,628,Basic,3,52.2,32,0.639,394.5,45.3,0,4.43,58.04,-1.0,99.84,0,1.63,1.019,0.0811
user_00022,2025-01-27,US,629,Basic,5,67.2,71,0.685,553.6,48.8,0,4.29,59.77,-1.0,146.96,0,1.53,1.016,0.1283
user_00022,2025-01-28,US,630,Basic,5,57.0,44,0.593,397.6,40.0,0,4.29,58.37,0.0,105.62,0,1.71,1.016,0.1107
user_00022,2025-01-29,US,631,Basic,5,59.7,48,0.725,430.9,39.4,0,4.29,57.04,0.0,114.02,0,5.45,0.941,0.1114
user_00022,2025-01-30,US,632,Basic,5,57.2,51,0.714,439.0,54.5,0,4.43,57.57,1.0,116.04,0,0.26,0.852,0.1162
user_00022,2025-01-31,US,633,Basic,6,65.7,58,0.718,469.3,37.9,0,4.71,55.86,2.0,126.2,0,3.69,0.938,0.1236
user_00022,2025-02-01,US,634,Basic,4,35.6,43,0.736,306.3,40.7,0,4.71,56.37,0.0,82.48,0,-1.39,0.842,0.1404
user_00022,2025-02-02,US,635,Basic,4,35.5,35,0.665,264.7,17.4,0,4.86,53.99,1.0,71.74,0,1.44,0.842,0.1322
user_00022,2025-02-03,US,636,Basic,2,57.9,43,0.627,320.0,20.6,0,4.43,52.66,-3.0,89.08,0,7.19,1.008,0.1344
user_00022,2025-02-04,US,637,Basic,5,72.3,69,0.727,582.7,38.5,0,4.43,54.84,0.0,153.2,0,2.65,1.008,0.1184
user_00022,2025-02-05,US,638,Basic,5,55.1,56,0.604,393.6,36.2,0,4.43,54.19,0.0,108.04,0,1.57,1.008,0.1423
user_00022,2025-02-06,US,639,Basic,6,53.6,44,0.699,367.6,41.3,0,4.57,53.67,1.0,99.24,0,4.21,1.092,0.1197
user_00022,2025-02-07,US,640,Basic,7,53.1,61,0.674,373.3,43.8,0,4.71,51.87,1.0,105.68,0,4.02,1.267,0.1634
user_00022,2025-02-08,US,641,Basic,4,57.7,41,0.653,380.7,27.2,0,4.71,55.03,0.0,101.18,0,4.15,1.267,0.1077
user_00022,2025-02-09,US,642,Basic,2,42.7,28,0.671,334.5,26.5,0,4.43,56.06,-2.0,84.44,0,1.48,1.393,0.0837
user_00022,2025-02-10,US,643,Basic,5,65.2,63,0.665,503.7,34.0,0,4.86,57.1,3.0,134.18,0,-5.42,1.393,0.1251
user_00022,2025-02-11,US,644,Basic,6,61.3,70,0.695,484.2,38.6,0,5.0,55.53,1.0,131.9,0,-0.78,1.437,0.1446
user_00022,2025-02-12,US,645,Basic,7,77.8,62,0.604,478.4,65.7,0,5.29,58.77,2.0,131.94,0,-2.72,1.562,0.1296
user_00022,2025-02-13,US,646,Basic,4,60.3,56,0.712,463.0,43.4,0,5.0,59.73,-2.0,122.66,0,-5.32,1.578,0.121
user_00022,2025-02-14,US,647,Basic,6,51.9,62,0.739,435.8,47.8,0,4.86,59.56,-1.0,117.94,0,-7.48,1.578,0.1423
user_00022,2025-02-15,US,648,Basic,5,38.8,47,0.678,279.5,32.7,0,5.0,56.86,1.0,79.26,0,-4.85,1.562,0.1682
user_00022,2025-02-16,US,649,Basic,3,37.4,40,0.756,229.5,48.6,0,5.14,56.1,1.0,66.28,0,-2.84,1.626,0.1743
user_00022,2025-02-17,US,650,Basic,5,60.7,58,0.619,437.3,52.7,0,5.14,55.46,0.0,118.5,0,1.12,1.414,0.1326
user_00022,2025-02-18,US,651,Basic,5,53.5,66,0.627,405.5,39.6,0,5.0,54.34,-1.0,113.1,0,0.99,1.414,0.1628
user_00022,2025-02-19,US,652,Basic,5,63.0,57,0.64,491.2,43.0,0,4.71,52.23,-2.0,129.44,0,2.69,1.414,0.116
user_00022,2025-02-20,US,653,Basic,5,69.5,73,0.736,563.6,45.8,0,4.86,53.54,1.0,150.02,0,2.36,1.385,0.1295
user_00022,2025-02-21,US,654,Basic,3,66.6,60,0.713,494.8,40.3,0,4.43,55.64,-3.0,131.18,0,2.26,1.336,0.1213
user_00022,2025-02-22,US,655,Basic,1,41.1,28,0.621,297.7,13.9,0,3.86,55.97,-4.0,76.46,0,1.09,1.651,0.0941
user_00022,2025-02-23,US,656,Basic,3,33.7,26,0.659,237.3,35.5,0,3.86,55.44,0.0,62.9,0,0.16,1.557,0.1096
user_00022,2025-02-24,US,657,Basic,5,64.0,67,0.729,538.8,42.0,0,3.86,55.91,0.0,142.16,0,-2.34,1.557,0.1244
user_00022,2025-02-25,US,658,Basic,5,68.8,70,0.659,583.4,42.6,0,3.86,58.1,0.0,152.94,0,-5.98,1.505,0.12
user_00022,2025-02-26,US,659,Basic,4,65.5,61,0.698,482.0,39.2,0,3.71,58.46,-1.0,129.0,0,-6.12,1.311,0.1266
user_00022,2025-02-27,US,660,Basic,5,51.6,48,0.654,442.3,32.0,0,3.71,55.9,0.0,114.68,0,-2.2,1.326,0.1085
user_00022,2025-02-28,US,661,Basic,4,62.5,54,0.666,472.5,34.8,0,3.86,55.31,1.0,124.4,0,-0.93,1.231,0.1143
user_00022,2025-03-01,US,662,Basic,3,45.2,42,0.7,350.5,32.3,0,4.14,55.9,2.0,92.64,0,-2.1,1.24,0.1198
user_00022,2025-03-02,US,663,Basic,2,28.9,40,0.555,282.8,12.1,0,4.0,55.21,-1.0,74.94,0,-3.05,1.328,0.1414
user_00022,2025-03-03,US,664,Basic,5,71.8,71,0.647,492.8,36.0,0,4.0,56.33,0.0,135.72,0,-1.17,1.328,0.1441
user_00022,2025-03-04,US,665,Basic,5,62.2,47,0.682,432.9,46.0,0,4.0,55.39,0.0,114.62,0,3.62,1.328,0.1086
user_00022,2025-03-05,US,666,Basic,4,65.0,61,0.663,518.6,37.9,0,4.0,55.31,0.0,136.22,0,3.14,1.292,0.1176
user_00022,2025-03-06,US,667,Basic,6,62.4,54,0.589,495.1,42.8,0,4.14,56.86,1.0,129.5,0,0.08,1.385,0.1091
user_00022,2025-03-07,US,668,Basic,6,73.6,64,0.723,546.4,55.0,0,4.43,58.44,2.0,145.0,0,-1.6,1.46,0.1171
user_00022,2025-03-08,US,669,Basic,3,42.3,31,0.709,284.0,35.9,0,4.43,58.03,0.0,75.46,0,0.45,1.204,0.1092
user_00022,2025-03-09,US,670,Basic,3,48.0,43,0.638,347.0,22.6,0,4.57,60.76,1.0,92.8,0,0.09,1.204,0.1239
user_00022,2025-03-10,US,671,Basic,5,62.6,70,0.66,491.0,46.0,0,4.57,59.44,0.0,133.22,0,-0.15,1.204,0.1426
user_00022,2025-03-11,US,672,Basic,5,53.7,38,0.699,386.7,42.2,0,4.57,58.23,0.0,100.98,0,-1.7,1.204,0.0983
user_00022,2025-03-12,US,673,Basic,5,57.0,57,0.613,441.8,51.2,0,4.71,57.09,1.0,118.36,0,-0.13,1.216,0.129
user_00022,2025-03-13,US,674,Basic,5,59.2,51,0.561,397.5,41.4,0,4.57,56.63,-1.0,108.14,0,2.15,1.216,0.1283
user_00022,2025-03-14,US,675,Basic,6,53.9,59,0.632,446.7,52.6,0,4.57,53.81,0.0,119.62,0,5.08,1.286,0.1321
user_00022,2025-03-15,US,676,Basic,4,27.0,38,0.66,232.0,11.8,0,4.71,51.63,1.0,64.4,0,4.77,1.222,0.1638
user_00022,2025-03-16,US,677,Basic,3,47.7,43,0.716,362.7,21.9,0,4.71,51.59,0.0,95.88,0,5.65,1.082,0.1186
user_00022,2025-03-17,US,678,Basic,5,59.5,73,0.725,512.4,45.4,0,4.71,51.14,0.0,137.78,0,5.19,1.082,0.1425
user_00022,2025-03-18,US,679,Basic,3,63.6,54,0.643,462.7,21.6,0,4.43,52.56,-2.0,122.36,0,2.95,1.16,0.1167
user_00022,2025-03-19,US,680,Basic,5,41.3,36,0.713,297.9,47.4,0,4.43,50.31,0.0,80.14,0,4.4,1.158,0.1208
user_00022,2025-03-20,US,681,Basic,5,56.9,42,0.596,381.2,36.9,0,4.43,49.99,0.0,101.72,0,3.48,1.092,0.1102
user_00022,2025-03-21,US,682,Basic,6,66.9,60,0.703,495.5,46.5,0,4.43,51.84,0.0,132.28,0,0.95,1.092,0.1211
user_00022,2025-03-22,US,683,Basic,2,46.1,38,0.607,305.5,16.4,0,4.14,54.57,-2.0,82.32,0,-1.0,1.222,0.1244
user_00022,2025-03-23,US,684,Basic,5,30.3,21,0.607,251.5,37.4,0,4.43,52.09,2.0,64.16,0,1.36,1.158,0.0835
user_00022,2025-03-24,US,685,Basic,5,51.9,53,0.663,366.0,45.2,0,4.43,51.0,0.0,100.98,0,4.28,1.158,0.1448
user_00022,2025-03-25,US,686,Basic,5,68.0,64,0.628,524.5,48.2,0,4.71,51.63,2.0,139.2,0,4.48,1.158,0.122
user_00022,2025-03-26,US,687,Basic,4,66.0,45,0.664,453.8,51.4,0,4.57,55.16,-1.0,118.66,0,-0.75,1.16,0.0992
user_00022,2025-03-27,US,688,Basic,3,58.2,44,0.798,396.9,33.0,0,4.29,55.34,-2.0,105.12,0,-1.42,1.216,0.1109
user_00022,2025-03-28,US,689,Basic,5,64.5,60,0.562,469.7,52.5,0,4.14,55.0,-1.0,126.34,0,-0.15,1.139,0.1277
user_00022,2025-03-29,US,690,Basic,3,53.3,47,0.759,396.6,14.6,0,4.29,56.03,1.0,104.98,0,-0.46,1.188,0.1185
user_00022,2025-03-30,US,691,Basic,3,31.3,43,0.651,314.0,20.9,0,4.0,56.17,-2.0,82.86,0,-3.83,1.188,0.1369
user_00022,2025-03-31,US,692,Basic,5,61.2,46,0.658,450.7,33.0,0,4.0,57.5,0.0,117.68,0,-7.5,1.188,0.1021
user_00023,2025-01-01,US,826,Professional,4,57.7,50,0.634,509.7,33.8,0,4.0,57.7,0.0,129.68,0,0.0,0.0,0.0981
user_00023,2025-01-02,US,827,Professional,4,46.2,50,0.684,396.4,42.2,0,4.0,51.95,0.0,104.72,0,0.0,0.0,0.1261
user_00023,2025-01-03,US,828,Professional,5,36.6,57,0.638,316.2,26.3,0,4.33,46.83,0.0,89.16,0,0.0,0.0,0.1803
user_00023,2025-01-04,US,829,Professional,5,27.2,32,0.671,250.0,50.9,0,4.5,41.92,0.0,66.54,0,0.0,0.0,0.128
user_00023,2025-01-05,US,830,Professional,3,36.9,34,0.609,253.8,35.3,0,4.2,40.92,0.0,69.24,0,0.0,0.837,0.134
user_00023,2025-01-06,US,831,Professional,4,55.2,37,0.642,445.5,39.0,0,4.17,43.3,0.0,112.44,0,0.0,0.753,0.0831
user_00023,2025-01-07,US,832,Professional,5,25.6,29,0.651,155.3,33.3,0,4.29,40.77,0.0,46.38,0,0.0,0.756,0.1867
user_00023,2025-01-08,US,833,Professional,4,37.7,25,0.634,288.1,33.2,0,4.29,37.91,0.0,73.86,0,7.13,0.707,0.0868
user_00023,2025-01-09,US,834,Professional,4,52.0,52,0.647,322.1,30.2,0,4.29,38.74,0.0,91.62,0,9.89,0.667,0.1614
user_00023,2025-01-10,US,835,Professional,4,52.3,48,0.717,348.0,33.2,0,4.14,40.99,-1.0,95.66,0,9.71,0.632,0.1379
user_00023,2025-01-11,US,836,Professional,2,42.2,40,0.717,307.2,14.5,0,3.71,43.13,-3.0,82.48,0,6.59,0.894,0.1302
user_00023,2025-01-12,US,837,Professional,5,35.3,33,0.657,265.8,51.8,0,4.0,42.9,2.0,71.62,0,4.77,0.9,0.1242
user_00023,2025-01-13,US,838,Professional,4,48.3,49,0.648,348.1,42.7,0,4.0,41.91,0.0,95.18,0,8.38,0.862,0.1408
user_00023,2025-01-14,US,839,Professional,6,50.3,52,0.833,397.3,36.4,0,4.14,45.44,1.0,106.92,0,0.07,0.975,0.1309
user_00023,2025-01-15,US,840,Professional,3,40.6,46,0.666,321.2,35.8,0,4.0,45.86,-1.0,87.06,0,-5.72,1.027,0.1432
user_00023,2025-01-16,US,841,Professional,3,51.3,48,0.646,353.0,28.2,0,3.86,45.76,-1.0,96.16,0,-7.25,1.072,0.136
user_00023,2025-01-17,US,842,Professional,3,37.3,31,0.7,336.8,27.9,0,3.71,43.61,-1.0,85.02,0,-5.82,1.072,0.092
user_00023,2025-01-18,US,843,Professional,4,28.1,47,0.679,265.0,32.8,0,4.0,41.6,2.0,73.92,0,-3.72,1.027,0.1774
user_00023,2025-01-19,US,844,Professional,2,39.3,36,0.736,288.9,19.0,0,3.57,42.17,-3.0,77.04,0,-3.95,1.122,0.1246
user_00023,2025-01-20,US,845,Professional,3,57.9,57,0.684,429.8,35.3,0,3.43,43.54,-1.0,115.54,0,-7.08,1.139,0.1326
user_00023,2025-01-21,US,846,Professional,4,52.2,29,0.695,371.7,40.3,0,3.14,43.81,-2.0,94.68,0,-0.97,1.082,0.078
user_00023,2025-01-22,US,847,Professional,3,32.8,39,0.723,301.3,19.0,0,3.14,42.7,0.0,79.42,0,0.7,1.089,0.1294
user_00023,2025-01-23,US,848,Professional,3,47.9,48,0.768,361.8,22.4,0,3.14,42.21,0.0,97.24,0,0.97,1.092,0.1327
user_00023,2025-01-24,US,849,Professional,6,53.4,61,0.678,427.9,51.6,0,3.57,44.51,3.0,116.36,0,-2.33,1.277,0.1426
user_00023,2025-01-25,US,850,Professional,2,29.7,27,0.651,231.3,21.2,0,3.29,44.74,-2.0,60.9,0,-2.01,1.277,0.1167
user_00023,2025-01-26,US,851,Professional,3,29.3,28,0.749,185.2,41.2,0,3.43,43.31,1.0,52.2,0,0.4,1.225,0.1512
user_00023,2025-01-27,US,852,Professional,3,56.7,49,0.673,402.4,29.9,0,3.43,43.14,0.0,107.42,0,2.68,1.222,0.1218
user_00023,2025-01-28,US,853,Professional,4,41.5,33,0.665,314.7,37.7,0,3.43,41.61,0.0,82.34,0,2.74,0.994,0.1049
user_00023,2025-01-29,US,854,Professional,4,46.0,29,0.679,305.5,25.5,0,3.57,43.5,1.0,80.2,0,2.06,1.008,0.0949
user_00023,2025-01-30,US,855,Professional,3,42.0,50,0.615,335.5,18.3,0,3.57,42.66,0.0,91.4,0,2.64,1.008,0.149
user_00023,2025-01-31,US,856,Professional,3,52.4,57,0.739,444.3,19.7,0,3.14,42.51,-3.0,117.34,0,5.01,1.008,0.1283
user_00023,2025-02-01,US,857,Professional,4,47.2,52,0.736,453.0,34.9,0,3.43,45.01,2.0,116.84,0,-0.51,1.008,0.1148
user_00023,2025-02-02,US,858,Professional,2,33.6,16,0.661,216.5,27.7,0,3.29,45.63,-1.0,55.42,0,-2.73,1.008,0.0739
user_00023,2025-02-03,US,859,Professional,6,48.1,49,0.603,353.7,52.8,0,3.71,44.4,3.0,96.86,0,-2.58,1.222,0.1385
user_00023,2025-02-04,US,860,Professional,4,34.9,33,0.747,297.2,29.5,0,3.71,43.46,0.0,77.52,0,-3.22,1.222,0.111
user_00023,2025-02-05,US,861,Professional,3,61.6,58,0.666,464.7,27.0,0,3.57,45.69,-1.0,123.56,0,-6.45,1.222,0.1248
user_00023,2025-02-06,US,862,Professional,4,37.1,38,0.649,258.1,41.3,0,3.71,44.99,1.0,71.64,0,-5.47,1.216,0.1472
user_00023,2025-02-07,US,863,Professional,5,44.7,43,0.702,327.8,49.0,0,4.0,43.89,2.0,88.9,0,-3.19,1.089,0.1312
user_00023,2025-02-08,US,864,Professional,4,26.0,25,0.712,243.5,17.4,0,4.0,40.86,0.0,62.6,0,5.82,0.994,0.1027
user_00023,2025-02-09,US,865,Professional,1,21.1,11,0.745,130.9,11.6,0,3.86,39.07,-1.0,34.0,0,7.95,1.222,0.084
user_00023,2025-02-10,US,866,Professional,6,39.5,54,0.697,336.6,45.1,0,3.86,37.84,0.0,93.22,0,7.46,1.369,0.1604
user_00023,2025-02-11,US,867,Professional,5,50.9,45,0.721,350.2,41.1,0,4.0,40.13,1.0,95.22,0,5.51,1.406,0.1285
user_00023,2025-02-12,US,868,Professional,4,49.0,43,0.672,366.8,32.7,0,4.14,38.33,1.0,97.26,0,11.14,1.406,0.1172
user_00023,2025-02-13,US,869,Professional,6,44.4,49,0.643,380.0,49.2,0,4.43,39.37,2.0,101.38,0,7.03,1.492,0.1289
user_00023,2025-02-14,US,870,Professional,3,59.5,46,0.702,400.1,40.9,0,4.14,41.49,-2.0,106.62,0,3.31,1.492,0.115
user_00023,2025-02-15,US,871,Professional,2,27.7,28,0.671,181.1,18.1,0,3.86,41.73,-2.0,50.76,0,-0.17,1.592,0.1546
user_00023,2025-02-16,US,872,Professional,4,31.9,34,0.756,245.5,22.0,0,4.29,43.27,3.0,66.88,0,-4.82,1.492,0.1385
user_00023,2025-02-17,US,873,Professional,4,41.1,33,0.656,325.6,41.2,0,4.0,43.5,-2.0,84.44,0,-4.43,1.385,0.1014
user_00023,2025-02-18,US,874,Professional,4,26.6,30,0.548,154.6,26.7,0,3.86,40.03,-1.0,46.44,0,1.37,1.385,0.194
user_00023,2025-02-19,US,875,Professional,5,49.4,45,0.735,417.7,43.9,0,4.0,40.09,1.0,108.42,0,-1.99,1.385,0.1077
user_00023,2025-02-20,US,876,Professional,3,45.4,32,0.65,327.9,12.8,0,3.57,40.23,-3.0,85.16,0,2.13,1.414,0.0976
user_00023,2025-02-21,US,877,Professional,4,42.1,38,0.635,271.7,28.4,0,3.71,37.74,1.0,75.36,0,6.58,1.385,0.1399
user_00023,2025-02-22,US,878,Professional,3,35.2,38,0.632,229.9,35.7,0,3.86,38.81,1.0,65.32,0,4.18,1.406,0.1653
user_00023,2025-02-23,US,879,Professional,3,40.7,51,0.682,367.8,17.5,0,3.71,40.07,-1.0,97.9,0,4.11,1.177,0.1387
user_00023,2025-02-24,US,880,Professional,4,58.6,55,0.62,405.4,50.7,0,3.71,42.57,0.0,110.5,0,1.13,1.027,0.1357
user_00023,2025-02-25,US,881,Professional,4,47.7,36,0.683,306.3,31.4,0,3.71,45.59,0.0,82.8,0,-6.08,0.975,0.1175
user_00023,2025-02-26,US,882,Professional,4,38.2,35,0.662,340.1,33.9,0,3.57,43.99,-1.0,87.36,0,-3.37,0.975,0.1029
user_00023,2025-02-27,US,883,Professional,5,49.2,49,0.7,305.6,56.5,0,3.86,44.53,2.0,87.16,0,-4.99,0.825,0.1603
user_00023,2025-02-28,US,884,Professional,3,55.3,43,0.691,360.3,49.4,0,3.71,46.41,-1.0,96.92,0,-9.65,0.825,0.1193
user_00023,2025-03-01,US,885,Professional,1,31.6,23,0.722,211.6,23.6,0,3.43,45.9,-2.0,55.84,0,-7.51,1.008,0.1087
user_00023,2025-03-02,US,886,Professional,3,36.1,36,0.705,285.8,31.1,0,3.43,45.24,0.0,76.08,0,-2.9,1.016,0.126
user_00023,2025-03-03,US,887,Professional,6,32.2,39,0.699,306.7,45.5,0,3.71,41.47,2.0,81.28,0,1.87,1.204,0.1272
user_00023,2025-03-04,US,888,Professional,3,42.2,28,0.734,307.2,20.3,0,3.57,40.69,-1.0,79.18,0,5.18,1.216,0.0911
user_00023,2025-03-05,US,889,Professional,5,37.6,13,0.676,208.8,41.3,0,3.71,40.6,1.0,54.68,0,6.45,1.216,0.0623
user_00023,2025-03-06,US,890,Professional,6,55.2,67,0.729,495.0,46.2,0,3.86,41.46,1.0,131.94,0,2.58,1.351,0.1354
user_00023,2025-03-07,US,891,Professional,4,55.6,46,0.715,333.7,33.4,0,4.0,41.5,1.0,92.86,0,4.68,1.351,0.1378
user_00023,2025-03-08,US,892,Professional,4,23.2,30,0.727,264.0,32.6,0,4.43,40.3,3.0,67.64,0,2.9,1.328,0.1136
user_00023,2025-03-09,US,893,Professional,5,38.0,38,0.587,264.7,41.5,0,4.71,40.57,2.0,73.44,0,1.33,1.328,0.1436
user_00023,2025-03-10,US,894,Professional,4,30.6,36,0.595,288.1,30.8,0,4.43,40.34,-2.0,75.74,0,-0.7,1.328,0.125
user_00023,2025-03-11,US,895,Professional,4,56.6,52,0.678,417.1,39.1,0,4.57,42.4,1.0,111.54,0,-3.76,1.328,0.1247
user_00023,2025-03-12,US,896,Professional,5,38.7,22,0.677,272.4,35.7,0,4.57,42.56,0.0,70.32,0,-8.0,1.351,0.0808
user_00023,2025-03-13,US,897,Professional,4,38.7,26,0.656,289.6,34.9,0,4.29,40.2,-2.0,74.66,0,0.85,1.328,0.0898
user_00023,2025-03-14,US,898,Professional,5,36.5,37,0.735,243.9,45.2,0,4.43,37.47,1.0,68.68,0,2.68,1.311,0.1517
user_00023,2025-03-15,US,899,Professional,2,40.5,34,0.554,294.6,25.9,0,4.14,39.94,-2.0,77.82,0,2.77,1.139,0.1154
user_00023,2025-03-16,US,900,Professional,3,40.4,36,0.602,338.5,25.4,0,3.86,40.29,-2.0,87.48,0,1.29,1.139,0.1064
user_00023,2025-03-17,US,901,Professional,4,50.8,46,0.622,309.0,47.4,0,3.86,43.17,0.0,86.96,0,-0.17,1.027,0.1489
user_00023,2025-03-18,US,902,Professional,5,51.8,46,0.71,429.1,41.2,0,4.0,42.49,1.0,111.48,0,2.57,0.994,0.1072
user_00023,2025-03-19,US,903,Professional,3,55.4,42,0.794,437.2,44.3,0,3.71,44.87,-2.0,112.02,0,0.35,1.027,0.0961
user_00023,2025-03-20,US,904,Professional,2,59.6,39,0.773,433.7,27.3,0,3.43,47.86,-2.0,110.96,0,-7.3,1.027,0.0899
user_00023,2025-03-21,US,905,Professional,4,59.3,65,0.705,451.2,48.2,0,3.29,51.11,-1.0,122.8,0,-13.38,1.027,0.1441
user_00023,2025-03-22,US,906,Professional,4,26.6,35,0.69,206.9,35.7,0,3.57,49.13,2.0,58.4,0,-11.1,1.027,0.1692
user_00023,2025-03-23,US,907,Professional,1,35.6,30,0.666,273.5,15.0,0,3.29,48.44,-2.0,71.12,0,-8.67,1.222,0.1097
user_00023,2025-03-24,US,908,Professional,5,49.8,44,0.677,378.1,38.6,0,3.43,48.3,1.0,100.28,0,-8.67,1.277,0.1164
user_00023,2025-03-25,US,909,Professional,5,36.7,44,0.669,267.4,49.2,0,3.43,46.14,0.0,75.52,0,-6.0,1.326,0.1645
user_00023,2025-03-26,US,910,Professional,5,46.8,43,0.732,386.0,38.5,0,3.71,44.91,2.0,100.96,0,-1.66,1.326,0.1114
user_00023,2025-03-27,US,911,Professional,3,33.4,18,0.666,216.3,30.5,0,3.86,41.17,1.0,56.24,0,5.65,1.336,0.0832
user_00023,2025-03-28,US,912,Professional,4,46.8,39,0.752,297.3,36.5,0,3.86,39.39,0.0,81.72,0,13.18,1.284,0.1312
user_00023,2025-03-29,US,913,Professional,3,33.0,29,0.756,245.4,40.7,0,3.71,40.3,-1.0,65.28,0,11.2,1.216,0.1182
user_00023,2025-03-30,US,914,Professional,3,37.2,30,0.687,270.8,28.8,0,4.0,40.53,2.0,71.5,0,9.98,1.216,0.1108
user_00023,2025-03-31,US,915,Professional,4,59.2,57,0.81,452.5,45.4,0,3.86,41.87,-1.0,120.64,0,9.15,1.216,0.126
user_00024,2025-01-01,EU,352,Professional,3,50.5,43,0.685,365.3,23.8,0,3.0,50.5,0.0,96.96,0,0.0,0.0,0.1177
user_00024,2025-01-02,EU,353,Professional,4,36.5,44,0.618,319.9,35.4,0,3.5,43.5,0.0,85.68,0,0.0,0.0,0.1375
user_00024,2025-01-03,EU,354,Professional,3,51.9,56,0.633,386.3,28.3,0,3.33,46.3,0.0,105.34,0,0.0,0.0,0.145
user_00024,2025-01-04,EU,355,Professional,3,21.8,32,0.694,247.7,26.9,1,3.25,40.17,0.0,64.4,0,0.0,0.0,0.1292
user_00024,2025-01-05,EU,356,Professional,3,32.9,40,0.623,329.6,35.1,0,3.2,38.72,0.0,85.4,0,0.0,0.447,0.1214
user_00024,2025-01-06,EU,357,Professional,3,49.0,33,0.762,292.7,18.2,0,3.17,40.43,0.0,79.14,0,0.0,0.408,0.1127
user_00024,2025-01-07,EU,358,Professional,5,48.5,54,0.667,398.2,52.8,0,3.43,41.59,0.0,107.04,0,0.0,0.787,0.1356
user_00024,2025-01-08,EU,359,Professional,4,53.0,49,0.717,393.3,36.9,0,3.57,41.94,1.0,105.16,0,0.91,0.756,0.1246
user_00024,2025-01-09,EU,360,Professional,3,60.0,55,0.651,466.8,41.1,0,3.43,45.3,-1.0,122.76,0,-1.01,0.726,0.1178
user_00024,2025-01-10,EU,361,Professional,2,27.0,35,0.685,224.9,23.7,0,3.29,41.74,-1.0,61.48,0,2.19,0.823,0.1556
user_00024,2025-01-11,EU,362,Professional,4,25.8,21,0.546,207.1,36.6,0,3.43,42.31,1.0,54.08,0,0.09,0.809,0.1014
user_00024,2025-01-12,EU,363,Professional,2,28.3,19,0.655,168.1,32.5,0,3.29,41.66,-1.0,45.58,0,2.65,0.866,0.113
user_00024,2025-01-13,EU,364,Professional,2,49.4,43,0.647,338.3,24.8,0,3.14,41.71,-1.0,91.04,0,1.24,0.899,0.1271
user_00024,2025-01-14,EU,365,Professional,6,48.0,52,0.637,354.9,44.2,0,3.29,41.64,1.0,97.98,0,3.82,1.151,0.1465
user_00024,2025-01-15,EU,366,Professional,4,40.0,16,0.62,326.6,36.8,0,3.29,39.79,0.0,79.32,0,6.75,1.158,0.049
user_00024,2025-01-16,EU,367,Professional,1,37.5,35,0.667,282.9,12.0,0,3.0,36.57,-2.0,74.88,0,14.05,1.311,0.1237
user_00024,2025-01-17,EU,368,Professional,5,42.5,44,0.668,319.5,30.7,0,3.43,38.79,3.0,87.1,0,8.26,1.393,0.1377
user_00024,2025-01-18,EU,369,Professional,4,40.5,32,0.581,326.0,39.4,0,3.43,40.89,0.0,84.1,0,4.69,1.399,0.0982
user_00024,2025-01-19,EU,370,Professional,1,39.4,43,0.621,288.4,26.7,0,3.29,42.47,-1.0,78.76,0,-1.54,1.541,0.1491
